timestamp,q0,q1,q2,q3,q4,q5,x,y,z,rx,ry,rz,dx,dy,dz,drx,dry,drz,aperture,d_aperture,contact_force,applied_force,d_applied_force,task,img,wrist_img
1726693199.729617,0.896834,-1.84962,1.828499,-2.011785,-1.263902,-0.484737,-0.140959,-0.392761,0.477414,-2.596708,0.025661,3.035609,-2.1e-05,-8e-06,-3.4e-05,-0.000118,7.4e-05,-5.3e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693199.822335.jpeg,0_1726693199.7985365.jpeg
1726693199.825617,0.896906,-1.849117,1.828511,-2.012481,-1.264034,-0.484713,-0.141073,-0.392934,0.477289,-2.596619,0.025478,3.03561,-6.7e-05,-0.000116,-0.000144,-0.000207,0.000258,-5.3e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693199.822335.jpeg,0_1726693199.8432462.jpeg
1726693199.921617,0.898211,-1.840576,1.82881,-2.021797,-1.264466,-0.48355,-0.142797,-0.395888,0.474854,-2.596441,0.02551,3.035799,-4.3e-05,-0.00013,-0.000189,-0.000383,0.000224,-0.000241,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693199.917842.jpeg,0_1726693199.8933125.jpeg
1726693200.017617,0.901061,-1.822358,1.829205,-2.041005,-1.265782,-0.480707,-0.146397,-0.402134,0.469594,-2.596609,0.025694,3.035764,5e-06,-8.8e-05,-0.000114,-0.000209,3.7e-05,-0.000204,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693199.987435.jpeg,0_1726693200.0300126.jpeg
1726693200.113617,0.905409,-1.794365,1.828918,-2.069745,-1.267865,-0.476401,-0.151767,-0.411628,0.461613,-2.596785,0.025838,3.035699,-3.2e-05,-3.6e-05,-2.3e-05,-2.5e-05,-0.000112,-0.000136,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.1242552.jpeg,0_1726693200.0969448.jpeg
1726693200.209617,0.910642,-1.756203,1.826835,-2.10709,-1.270548,-0.471123,-0.159046,-0.424298,0.450876,-2.597043,0.025927,3.035477,-1.2e-05,-4.5e-05,0.000118,0.000242,-0.000207,9.1e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.1928353.jpeg,0_1726693200.2312503.jpeg
1726693200.305616,0.916654,-1.707597,1.820931,-2.151742,-1.273529,-0.465185,-0.168135,-0.440137,0.437692,-2.596839,0.025796,3.035395,3e-06,-5.3e-05,5.9e-05,5.1e-05,-8.4e-05,0.000179,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.3250065.jpeg,0_1726693200.2972355.jpeg
1726693200.401616,0.92257,-1.654939,1.81104,-2.19621,-1.276439,-0.459572,-0.177759,-0.456989,0.423692,-2.596779,0.025699,3.035517,-2.7e-05,-6e-05,-3.1e-05,5e-06,4e-06,6.3e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.3926327.jpeg,0_1726693200.4316115.jpeg
1726693200.497616,0.927936,-1.601253,1.797809,-2.237819,-1.279109,-0.454498,-0.187429,-0.47387,0.409474,-2.597043,0.025795,3.035625,-1.1e-05,-3.9e-05,9.7e-05,0.000283,-0.000101,-3.8e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.525748.jpeg,0_1726693200.4975417.jpeg
1726693200.593616,0.93293,-1.547055,1.780877,-2.276604,-1.281612,-0.449688,-0.197052,-0.490743,0.395415,-2.596897,0.025704,3.03565,-4.2e-05,-2.7e-05,6.6e-05,0.000151,-1.8e-05,-5.8e-05,54.115007,0.0,0.0,0.0,0.0,moving to grasp water bottle,0_1726693200.5914605.jpeg,0_1726693200.5635781.jpeg
